isqno,name,war,war4,att_str,def_str,att_cas,def_cas,att_cav,def_cav,att_arty,def_arty,att_tank,def_tank,att_ach,def_ach,att_pri1,def_pri1,duration1,wofa,wofd,terra1,wx1,surpa,morala,momnta,techa,inita,mobila,force_ratio,att_loss_pct,def_loss_pct,exchange_ratio,total_troops,casualty_intensity,attacker_underdog,ach_diff,log_att_str,log_def_str,log_att_cas,log_def_cas,log_total_troops,log_exchange_ratio,log_force_ratio,log_duration1
545,ATTACK ON SHURI LINE'S EASTERN FLANK III,WORLD WAR II (OKINAWA),World War II of 1939-1945,19658.0,4227.0,313.0,3022.0,0.0,0.0,183.0,34.0,140.0,0.0,7,5,EE,DD,2.0,2.9,2.9,R,W,0.0,1.0,0.0,1.0,1.0,1.0,4.650579607286492,0.015922270831213756,0.7149278448071918,0.10357379219060225,23885.0,0.13962738120159096,0,2,9.886290527707606,8.349484346990128,5.749392985908253,8.014004994779459,10.081047792228372,0.09855381551703922,1.7317581252572722,1.0986122886681098
546,ADVANCE TO YUZA-DAKE/YAEJU-DAKE ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,18777.0,4000.0,112.0,798.0,0.0,0.0,177.0,21.0,113.0,0.0,5,3,FF,DD,2.0,3.0,3.0,R,D,0.0,1.0,0.0,1.0,1.0,1.0,4.69425,0.005964744101826703,0.1995,0.14035087719298245,22777.0,0.03995258374676208,0,2,9.840441250818493,8.294299608857235,4.727387818712341,6.683360945766275,10.033550436834297,0.13133600206108695,1.7394568937578352,1.0986122886681098
547,ATTACK ON YUZA-DAKE/YAEJU-DAKE ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,18660.0,4250.0,88.0,1006.0,0.0,0.0,172.0,11.0,117.0,0.0,5,5,FF,DD,2.0,3.0,3.0,R,D,0.0,1.0,1.0,1.0,1.0,1.0,4.390588235294118,0.004715969989281886,0.23670588235294118,0.0874751491053678,22910.0,0.047752073330423396,0,0,9.834191063533472,8.35490952835879,4.48863636973214,6.914730892718563,10.039372423556493,0.083858632322242,1.6846545135290787,1.0986122886681098
548,CAPTURE OF YUZA-DAKE/YAEJU-DAKE ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,19047.0,3250.0,576.0,3200.0,0.0,0.0,206.0,5.0,115.0,0.0,7,2,FF,DD,2.0,3.0,3.0,G,D,0.0,1.0,1.0,1.0,1.0,1.0,5.860615384615385,0.03024098283194204,0.9846153846153847,0.18,22297.0,0.16935013678970265,0,5,9.854717388166698,8.086717920303906,6.3578422665081,8.071218539969863,10.012252267327517,0.16551443847757338,1.9257971439265875,1.0986122886681098
549,JENIN,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10900.0,6160.0,225.0,200.0,0.0,0.0,36.0,20.0,100.0,40.0,7,4,FF,DO,1.5,2.0,2.0,G,D,2.0,0.0,0.0,0.0,0.0,1.0,1.7694805194805194,0.020642201834862386,0.032467532467532464,1.125,17060.0,0.024912075029308322,0,3,9.296609807128359,8.725994381014571,5.420534999272286,5.303304908059076,9.74455043597491,0.7537718023763802,1.0186597645181046,0.9162907318741551
550,JERUSALEM,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,27682.0,13600.0,1750.0,1500.0,0.0,0.0,72.0,36.0,91.0,40.0,8,3,DE,DO,2.625,11.0,11.0,G,D,2.0,0.0,0.0,0.0,1.0,1.0,2.0354411764705884,0.06321797557979915,0.11029411764705882,1.1666666666666667,41282.0,0.07872680587180854,0,5,10.228573785361645,9.517898598432753,7.467942332285852,7.313886831633462,10.628206071933391,0.7731898882334818,1.1103567768700595,1.2878542883066382
551,KABATIYA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,12800.0,9900.0,375.0,350.0,0.0,0.0,48.0,24.0,140.0,120.0,6,4,FF,DD,1.95833333333333,1.0,4.5,G,D,1.0,0.0,0.0,0.0,0.0,0.0,1.292929292929293,0.029296875,0.03535353535353535,1.0714285714285714,22700.0,0.031938325991189426,0,2,9.45727857185611,9.200391041122515,5.929589143389895,5.860786223465865,10.030164255362632,0.7282385003712154,0.8298301673468128,1.0846260466933686
552,TILFIT-ZABABIDA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5350.0,5450.0,250.0,250.0,0.0,0.0,24.0,24.0,90.0,60.0,6,4,FF,DD,1.61458333333333,1.0,4.5,G,D,1.0,0.0,0.0,0.0,1.0,1.0,0.981651376146789,0.04672897196261682,0.045871559633027525,1.0,10800.0,0.046296296296296294,0,2,8.585038738311304,8.603554357064281,5.5254529391317835,5.5254529391317835,9.287394001418473,0.6931471805599453,0.6839305254550213,0.9611047476639464
553,NABLUS,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10700.0,8640.0,375.0,350.0,0.0,0.0,48.0,24.0,180.0,84.0,7,4,FF,DD,1.0,3.0,1.0,G,D,1.0,1.0,1.0,0.0,1.0,1.0,1.2384259259259258,0.035046728971962614,0.04050925925925926,1.0714285714285714,19340.0,0.0374870734229576,0,3,9.278092474027002,9.0642735958414,5.929589143389895,5.860786223465865,9.86998247397873,0.7282385003712154,0.8057729072091839,0.6931471805599453
554,RAFAH,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,19520.0,19500.0,700.0,2700.0,0.0,0.0,84.0,68.0,240.0,197.0,8,4,DE,DO,1.51041666666667,24.0,24.0,F,D,2.0,0.0,0.0,0.0,1.0,0.0,1.001025641025641,0.035860655737704916,0.13846153846153847,0.25925925925925924,39020.0,0.08713480266529984,0,4,9.879246088163093,9.87822102528824,6.55250788703459,7.901377353792616,10.57185524173185,0.2305236586118323,0.693659869625264,0.9204487420228201
555,BIR LAHFAN,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10450.0,10050.0,90.0,1350.0,0.0,0.0,48.0,48.0,180.0,180.0,8,4,FF,DO,1.0,10.0,10.0,F,D,1.0,0.0,1.0,0.0,1.0,0.0,1.0398009950248757,0.00861244019138756,0.13432835820895522,0.06666666666666667,20500.0,0.0702439024390244,0,4,9.254452946594503,9.21542741102474,4.51085950651685,7.208600337960199,9.928228944424575,0.06453852113757116,0.7128522516392778,0.6931471805599453
556,ABU AGEILA-UM KATEF,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,19280.0,18450.0,300.0,900.0,0.0,0.0,72.0,126.0,120.0,114.0,9,3,EE,DO,1.0,8.0,8.0,F,D,2.0,0.0,0.0,0.0,1.0,0.0,1.0449864498644987,0.015560165975103735,0.04878048780487805,0.3333333333333333,37730.0,0.031804929764113435,0,6,9.866875434039397,9.822873848541882,5.707110264748875,6.803505257608338,10.538237316715266,0.2876820724517809,0.7153911634896829,0.6931471805599453
557,EL ARISH,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,6912.0,12750.0,135.0,225.0,0.0,0.0,48.0,36.0,90.0,78.0,9,2,FF,DD,1.0,7.0,7.0,F,D,0.0,1.0,1.0,0.0,1.0,0.0,0.5421176470588235,0.01953125,0.01764705882352941,0.6,19662.0,0.0183094293561184,1,7,8.841158975945264,9.453364978883542,4.912654885736052,5.420534999272286,9.886493976159556,0.4700036292457355,0.43315656734029734,0.6931471805599453
558,JEBEL LIBNI,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10800.0,3000.0,70.0,450.0,0.0,0.0,48.0,48.0,184.0,60.0,7,7,FF,DD,1.0,10.0,10.0,F,D,0.0,1.0,1.0,0.0,1.0,0.0,3.6,0.006481481481481481,0.15,0.15555555555555556,13800.0,0.03768115942028986,0,0,9.287394001418473,8.006700845440367,4.2626798770413155,6.111467339502679,9.53249633228804,0.1445812288111076,1.5260563034950494,0.6931471805599453
559,GAZA STRIP,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,12150.0,17450.0,55.0,626.0,0.0,0.0,72.0,114.0,100.0,134.0,8,4,FF,DD,2.86458333333333,9.0,9.0,F,D,1.0,0.0,0.0,0.0,1.0,0.0,0.6962750716332379,0.004526748971193415,0.03587392550143267,0.0878594249201278,29600.0,0.023006756756756758,1,4,9.405166749908611,9.767152232578871,4.02535169073515,6.440946540632921,10.295563423525277,0.08421193504941385,0.5284347126815786,1.351853871139598
560,BIR HASSNA-BIR THAMADA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,8700.0,3000.0,60.0,550.0,0.0,0.0,48.0,24.0,146.0,40.0,7,3,FF,DD,1.48958333333333,7.0,7.0,F,D,0.0,1.0,1.0,0.0,1.0,2.0,2.9,0.006896551724137931,0.18333333333333332,0.10909090909090909,11700.0,0.05213675213675214,0,4,9.071193240566025,8.006700845440367,4.110873864173311,6.311734809152915,9.367429587218957,0.10354067894084032,1.3609765531356006,0.912115360463673
561,MITLA PASS,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,22000.0,7250.0,550.0,90.0,0.0,0.0,114.0,48.0,224.0,90.0,3,8,FF,DO,1.0,1.0,1.0,F,D,0.0,0.0,0.0,0.0,1.0,0.0,3.0344827586206895,0.025,0.012413793103448275,6.111111111111111,29250.0,0.02188034188034188,0,-5,9.99884318585288,8.888894669371593,6.311734809152915,4.51085950651685,10.283669040109793,1.9616585060234524,1.3948781048112822,0.6931471805599453
562,BIR HAMMA-BIR GIFGAFA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10200.0,13500.0,75.0,550.0,0.0,0.0,72.0,48.0,220.0,172.0,7,4,EE,DD,1.0,10.0,10.0,F,D,0.0,1.0,1.0,0.0,1.0,0.0,0.7555555555555555,0.007352941176470588,0.040740740740740744,0.13636363636363635,23700.0,0.026371308016877638,1,3,9.23024103368252,9.510519035757246,4.330733340286331,6.311734809152915,10.073272520325904,0.12783337150988489,0.5627853626967018,0.6931471805599453
563,NAKHL,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,18780.0,18450.0,60.0,625.0,0.0,0.0,72.0,72.0,120.0,114.0,9,4,DE,DD,1.0,12.0,12.0,F,D,2.0,1.0,1.0,0.0,1.0,0.0,1.0178861788617886,0.003194888178913738,0.03387533875338753,0.096,37230.0,0.01839914047810905,0,5,9.840600999480937,9.822873848541882,4.110873864173311,6.439350371100098,10.52489702656513,0.0916671885258238,0.7020505173980893,0.6931471805599453
564,BIR GIFGAFA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,3500.0,3600.0,450.0,60.0,0.0,0.0,0.0,0.0,60.0,70.0,3,8,FF,DO,1.0,5.0,5.0,F,D,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.12857142857142856,0.016666666666666666,7.5,7100.0,0.07183098591549296,0,-5,8.160803920954665,8.188966863648876,6.111467339502679,4.110873864173311,8.867990898182093,2.1400661634962708,0.6791609385852054,0.6931471805599453
565,TEL FAHAR-BANIAS,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5375.0,8160.0,300.0,850.0,0.0,0.0,24.0,70.0,10.0,75.0,8,2,FF,DD,1.0,6.5,6.5,G,D,0.0,1.0,0.0,0.0,1.0,0.0,0.6587009803921569,0.05581395348837209,0.10416666666666667,0.35294117647058826,13535.0,0.08496490579977835,1,6,8.589699882202986,9.007121989469242,5.707110264748875,6.7464121285733745,9.513108081846005,0.3022808718729336,0.5060347540902489,0.6931471805599453
566,RAWIYEH,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5350.0,4350.0,150.0,300.0,0.0,0.0,24.0,76.0,90.0,50.0,8,2,FF,DD,1.0,5.0,5.0,G,D,1.0,1.0,0.0,0.0,1.0,1.0,1.2298850574712643,0.028037383177570093,0.06896551724137931,0.5,9700.0,0.04639175257731959,0,6,8.585038738311304,8.37816098272068,5.017279836814924,5.707110264748875,9.179984251961283,0.4054651081081644,0.8019500404087444,0.6931471805599453
567,ZAOURA-KALA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5850.0,8560.0,230.0,500.0,0.0,0.0,24.0,82.0,90.0,75.0,7,2,FF,DD,1.0,1.0,1.0,G,D,0.0,1.0,0.0,0.0,1.0,0.0,0.6834112149532711,0.039316239316239315,0.05841121495327103,0.46,14410.0,0.05065926439972242,1,5,8.674367865788236,9.054972284742485,5.442417710521793,6.2166061010848646,9.575747082838362,0.3784364357202451,0.52082221985778,0.6931471805599453
568,KERAMA,"ARAB-ISRAELI WAR, 1968",War of Attrition of 1967-1970,11940.0,16168.0,201.0,497.0,0.0,0.0,67.0,91.0,128.0,60.0,6,6,FF,DO,1.0,5.0,5.0,F,D,0.0,0.0,0.0,0.0,1.0,1.0,0.7384957941613063,0.016834170854271358,0.030739732805541813,0.4044265593561368,28108.0,0.024832787818414685,1,0,9.387733135533384,9.690851107739814,5.308267697401205,6.210600077024653,10.243845088739151,0.3396290766657437,0.5530202532286314,0.6931471805599453
569,"SUEZ CANAL ASSAULT, NORTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,29490.0,4455.0,400.0,275.0,0.0,0.0,1223.0,40.0,67.0,67.0,8,4,RC,DO,1.0,110.0,110.0,R,D,3.0,0.0,0.0,0.0,0.0,0.0,6.619528619528619,0.01356391997287216,0.06172839506172839,1.4545454545454546,33945.0,0.019885108263367212,0,4,10.29184041103433,8.40200678160712,5.993961427306569,5.62040086571715,10.432526305721476,0.8979415932059586,2.030714506830838,0.6931471805599453
570,"SUEZ CANAL ASSAULT, SOUTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,22850.0,3020.0,350.0,225.0,0.0,0.0,971.0,28.0,71.0,52.0,8,4,RC,DO,1.0,38.0,38.0,R,D,3.0,0.0,0.0,0.0,0.0,0.0,7.566225165562914,0.015317286652078774,0.07450331125827815,1.5555555555555556,25870.0,0.022226517201391575,0,4,10.036750159040897,8.013343181386672,5.860786223465865,5.420534999272286,10.16087792924552,0.9382696385929303,2.1478271648111593,0.6931471805599453
571,SECOND ARMY BUILDUP,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,63910.0,14000.0,800.0,450.0,0.0,0.0,639.0,40.0,464.0,192.0,8,6,FF,DO,1.0,110.0,110.0,R,D,1.0,2.0,1.0,0.0,0.0,0.0,4.565,0.012517602879048663,0.03214285714285714,1.7777777777777777,77910.0,0.016044153510460787,0,2,11.065246769525514,9.546884034617925,6.68586094706836,6.111467339502679,11.26332242856534,1.0216512475319812,1.7164969847275082,0.6931471805599453
572,THIRD ARMY BUILDUP,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,45160.0,10980.0,750.0,400.0,0.0,0.0,555.0,24.0,310.0,148.0,8,6,FF,DO,1.0,54.0,38.0,R,D,1.0,2.0,1.0,0.0,0.0,0.0,4.112932604735883,0.016607617360496013,0.03642987249544627,1.875,56140.0,0.020484503028143926,0,2,10.71798916150825,9.303921785597714,6.621405651764134,5.993961427306569,10.93562166236856,1.0560526742493137,1.6317731348523519,0.6931471805599453
573,KANTARA-FIRDAN,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,25850.0,67440.0,700.0,700.0,0.0,0.0,44.0,639.0,530.0,516.0,4,7,FF,DO,1.0,27.0,27.0,R,D,0.0,0.0,0.0,0.0,0.0,1.0,0.3833036773428232,0.027079303675048357,0.010379596678529062,1.0,93290.0,0.01500696752063458,1,-3,10.160104563907877,11.119008420561059,6.55250788703459,6.55250788703459,11.443478919160071,0.6931471805599453,0.32447460727926963,0.6931471805599453
574,"EGYPTIAN OFFENSIVE, NORTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,81160.0,43400.0,1700.0,380.0,0.0,0.0,585.0,144.0,1002.0,714.0,3,8,FF,DO,1.0,50.0,50.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.8700460829493089,0.02094627895515032,0.008755760368663594,4.473684210526316,124560.0,0.016698779704560053,0,-5,11.304190115204406,10.6782377612977,7.438971592395862,5.942799375126701,11.732550834735127,1.6999519199749322,1.0543280864193838,0.6931471805599453
575,"EGYPTIAN OFFENSIVE, SOUTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,57960.0,28600.0,1350.0,260.0,0.0,0.0,447.0,96.0,709.0,348.0,5,8,FF,DD,1.0,50.0,50.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,2.0265734265734268,0.023291925465838508,0.00909090909090909,5.1923076923076925,86560.0,0.01859981515711645,0,-3,10.967525649563905,10.261196961231647,7.208600337960199,5.564520407322694,11.368604646693798,1.823307826962981,1.1074310972723644,0.6931471805599453
576,DEVERSOIR (CHINESE FARM I),"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,22790.0,30970.0,100.0,500.0,0.0,0.0,96.0,322.0,344.0,389.0,7,4,EE,DO,1.0,14.0,14.0,R,D,2.0,0.0,0.0,0.0,1.0,1.0,0.7358734258960284,0.004387889425186486,0.01614465611882467,0.2,53760.0,0.011160714285714286,1,3,10.034121000171332,10.340806561758198,4.61512051684126,6.2166061010848646,10.892303576214507,0.18232155679395465,0.5515107022297827,0.6931471805599453
577,DEVERSOIR (CHINESE FARM II),"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,28900.0,36840.0,950.0,2400.0,0.0,0.0,72.0,347.0,444.0,419.0,7,3,FF,DO,1.60416666666667,11.0,11.0,R,D,0.0,0.0,0.0,0.0,0.0,1.0,0.7844733984799132,0.0328719723183391,0.06514657980456026,0.3958333333333333,65740.0,0.05095832065713417,1,4,10.27163147557801,10.514366634409093,6.85751406254539,7.783640596221253,11.09347805854152,0.33349160848307513,0.5791233568489672,0.9571127263944115
578,DEVERSOIR WEST,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,19600.0,18180.0,300.0,800.0,0.0,0.0,72.0,119.0,232.0,293.0,8,5,FF,DO,1.0,11.0,11.0,R,D,0.0,0.0,1.0,0.0,1.0,0.0,1.0781078107810782,0.015306122448979591,0.04400440044004401,0.375,37780.0,0.029115934356802542,0,3,9.883335864325275,9.808132371719273,5.707110264748875,6.68586094706836,10.539561609736435,0.3184537311185346,0.7314577733240307,0.6931471805599453
579,ISMAILIA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,17000.0,23860.0,600.0,1800.0,0.0,0.0,72.0,137.0,232.0,246.0,4,8,FF,DO,4.0,20.0,20.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.7124895222129086,0.03529411764705882,0.07544006705783739,0.3333333333333333,40860.0,0.05873715124816446,1,-4,9.741027444837728,10.080000605922026,6.398594934535208,7.496097345175956,10.617931341885154,0.2876820724517809,0.537948172719706,1.6094379124341003
580,JEBEL GENEIFA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,16200.0,35633.0,300.0,1650.0,0.0,0.0,48.0,213.0,318.0,454.0,7,4,FF,DO,2.97916666666667,18.0,18.0,R,D,0.0,0.0,1.0,0.0,1.0,2.0,0.4546347486880139,0.018518518518518517,0.04630539107007549,0.18181818181818182,51833.0,0.03762082071267339,1,3,9.692828247710418,10.481055517243915,5.707110264748875,7.409136443920128,10.855801583586938,0.1670540846631662,0.3747548372801483,1.3810724171387398
581,SHALLUFA I,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,16200.0,25600.0,150.0,1100.0,0.0,0.0,72.0,160.0,318.0,445.0,6,4,FF,DD,1.0,32.0,32.0,R,D,0.0,0.0,1.0,0.0,1.0,1.0,0.6328125,0.009259259259259259,0.04296875,0.13636363636363635,41800.0,0.029904306220095694,1,2,9.692828247710418,10.150386692204734,5.017279836814924,7.00397413672268,10.640675541671662,0.12783337150988489,0.4903039880451938,0.6931471805599453
582,SHALLUFA II,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,11700.0,22570.0,150.0,1100.0,0.0,0.0,48.0,139.0,126.0,259.0,7,2,FF,DD,1.95138888888889,32.0,32.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,0.5183872396987151,0.01282051282051282,0.04873726185201595,0.13636363636363635,34270.0,0.03647505106507149,1,5,9.367429587218957,10.024421175431756,5.017279836814924,7.00397413672268,10.442054794483777,0.12783337150988489,0.41764874505707317,1.0822758693484165
583,SUEZ,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,14681.0,22570.0,340.0,1100.0,0.0,0.0,60.0,139.0,225.0,259.0,3,6,FF,DD,1.59722222222222,6.0,6.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,0.6504652193176783,0.023159185341597985,0.04873726185201595,0.3090909090909091,37251.0,0.038656680357574295,1,-3,9.594377532670727,10.024421175431756,5.831882477283517,7.00397413672268,10.525460913641549,0.26933293378358436,0.5010571992733704,0.9544424978385305
584,ADABIYA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,10900.0,14620.0,75.0,400.0,0.0,0.0,36.0,83.0,164.0,199.0,8,2,EE,DD,2.0,13.0,13.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,0.7455540355677155,0.006880733944954129,0.027359781121751026,0.1875,25520.0,0.018612852664576802,1,6,9.296609807128359,9.590214130417438,4.330733340286331,5.993961427306569,10.147256921643994,0.17185025692665923,0.5570720041549567,1.0986122886681098
585,KUNEITRA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,17750.0,3630.0,350.0,200.0,0.0,0.0,115.0,12.0,75.0,50.0,6,6,FF,DD,2.0,15.0,15.0,G,D,2.0,0.0,0.0,0.0,0.0,0.0,4.889807162534435,0.01971830985915493,0.05509641873278237,1.75,21380.0,0.025724976613657625,0,0,9.784197131344804,8.197263371414335,5.860786223465865,5.303304908059076,9.97025795616998,1.0116009116784799,1.7732232573201396,1.0986122886681098
586,AHMADIYEH,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,22750.0,5745.0,700.0,250.0,0.0,0.0,131.0,16.0,147.0,78.0,3,7,FF,DD,2.32986111111111,7.5,7.5,G,D,2.0,0.0,0.0,0.0,0.0,0.0,3.9599651871192343,0.03076923076923077,0.04351610095735422,2.8,28495.0,0.033339182312686434,0,-4,10.032364379457015,8.656259239539235,6.55250788703459,5.5254529391317835,10.257519005529442,1.33500106673234,1.601398721986244,1.202930594747492
587,RAFID,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,19525.0,4958.0,350.0,250.0,0.0,0.0,129.0,24.0,147.0,75.0,6,5,FF,DO,1.0,14.0,14.0,G,D,2.0,0.0,0.0,0.0,0.0,1.0,3.9380798709156917,0.01792573623559539,0.050423557886244454,1.4,24483.0,0.024506800637176817,0,1,9.879502189785617,8.508959386489133,5.860786223465865,5.5254529391317835,10.10577512197096,0.8754687373538999,1.5969765655422168,0.6931471805599453
588,YEHUDA-EL AL,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,21984.0,6300.0,500.0,150.0,0.0,0.0,129.0,36.0,189.0,106.0,3,7,FF,DO,2.0,12.5,20.0,G,D,2.0,0.0,0.0,0.0,0.0,0.0,3.4895238095238095,0.02274381368267831,0.023809523809523808,3.3333333333333335,28284.0,0.022981190779239147,0,-4,9.99811568161491,8.748463629942055,6.2166061010848646,5.017279836814924,10.250086907777256,1.4663370687934272,1.5017466403445074,1.0986122886681098
589,NAFEKH,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,12500.0,6946.0,500.0,250.0,0.0,0.0,71.0,36.0,318.0,110.0,3,7,FF,DO,1.69791666666667,7.0,7.0,G,D,2.0,0.0,1.0,0.0,1.0,0.0,1.7995968902965735,0.04,0.03599193780593147,2.0,19446.0,0.03856834310398025,0,-4,9.433563920090563,8.846065190692881,6.2166061010848646,5.5254529391317835,9.875448095504883,1.0986122886681098,1.0294754390655831,0.9924798702317028
590,TEL FARRIS,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,17833.0,23750.0,450.0,1125.0,0.0,0.0,60.0,151.0,249.0,253.0,7,3,FF,DO,2.0,14.0,14.0,G,D,0.0,0.0,1.0,0.0,1.0,0.0,0.7508631578947368,0.025234116525542534,0.04736842105263158,0.4,41583.0,0.03787605511867831,1,4,9.788862026694824,10.075379913839543,6.111467339502679,7.026426808699636,10.635470756881272,0.33647223662121295,0.5601088994186755,1.0986122886681098
591,HUSHNIYAH,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,12733.0,14683.0,450.0,1125.0,0.0,0.0,60.0,94.0,219.0,170.0,7,3,FF,DO,3.0,12.0,20.0,G,D,0.0,0.0,1.0,0.0,1.0,0.0,0.8671933528570456,0.0353412392994581,0.07661921950555063,0.4,27416.0,0.057448205427487596,0,4,9.45203086057697,9.594513744616725,6.111467339502679,7.026426808699636,10.218918537940311,0.33647223662121295,0.6244364225915072,1.3862943611198906
592,MOUNT HERMONIT,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,31650.0,5395.0,1200.0,400.0,0.0,0.0,155.0,24.0,182.0,38.0,4,7,FF,DD,2.0,7.5,7.5,G,D,0.0,0.0,0.0,0.0,1.0,0.0,5.866543095458758,0.037914691943127965,0.07414272474513438,3.0,37045.0,0.04319071399649076,0,-3,10.362525022649812,8.593413217327646,7.0909098220799835,5.993961427306569,10.519915662682669,1.3862943611198906,1.9266607911585223,1.0986122886681098
593,MOUNT HERMON I,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,2692.0,1583.0,50.0,100.0,0.0,0.0,12.0,24.0,9.0,5.0,3,8,FF,DD,2.0,1.0,1.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,1.70056854074542,0.018573551263001486,0.06317119393556538,0.5,4275.0,0.03508771929824561,0,-5,7.898411092811599,7.367708572374371,3.9318256327243257,4.61512051684126,8.360773272144936,0.4054651081081644,0.9934623214898485,1.0986122886681098
594,TEL SHAMS,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,16100.0,19400.0,525.0,1200.0,0.0,0.0,60.0,110.0,270.0,329.0,7,5,FF,DO,3.22916666666667,5.0,5.0,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.8298969072164949,0.03260869565217391,0.061855670103092786,0.4375,35500.0,0.048591549295774646,0,2,9.686636660844938,9.873079890114703,6.26530121273771,7.0909098220799835,10.477316144080852,0.3629054936893685,0.6042596304120877,1.4420049681338971
595,TEL SHAAR,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,14700.0,21500.0,280.0,900.0,0.0,0.0,60.0,130.0,318.0,387.0,7,3,FF,DD,2.0,3.0,3.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,0.6837209302325581,0.01904761904761905,0.04186046511627907,0.3111111111111111,36200.0,0.03259668508287293,1,4,9.595670797663967,9.975854724662028,5.638354669333745,6.803505257608338,10.49684202174171,0.2708749541353997,0.5210061836981082,1.0986122886681098
