isqno,name,war,war4,att_str,def_str,att_cas,def_cas,att_cav,def_cav,att_arty,def_arty,att_tank,def_tank,att_ach,def_ach,att_pri1,def_pri1,duration1,wofa,wofd,terra1,wx1,surpa,morala,momnta,techa,inita,mobila,force_ratio,att_loss_pct,def_loss_pct,exchange_ratio,total_troops,casualty_intensity,attacker_underdog,ach_diff,log_att_str,log_def_str,log_att_cas,log_def_cas,log_total_troops,log_exchange_ratio,log_force_ratio,log_duration1,umap_x,umap_y,kmeans,hdbscan
523,TOMB HILL-OUKI,WORLD WAR II (OKINAWA),World War II of 1939-1945,18111.0,4731.0,466.0,1278.0,0.0,0.0,221.0,32.0,151.0,0.0,7,6,FF,DO,2.0,2.6,2.6,G,W,0.0,0.0,0.0,0.0,0.0,0.0,3.828154724159797,0.0257302192037987,0.2701331642358909,0.3646322378716745,22842.0,0.0763505822607477,0,1,9.80432998100291,8.462103225098277,6.1463292576688975,7.153833801578843,10.036400003655867,0.3108849695314448,1.5744643499794042,1.0986122886681098,6.2308025,13.26642,6,1
524,SKYLINE RIDGE-ROCKY CRAGS,WORLD WAR II (OKINAWA),World War II of 1939-1945,16291.0,2600.0,740.0,1661.0,0.0,0.0,221.0,38.0,125.0,0.0,8,5,FF,DO,2.0,3.4,3.4,G,D,0.0,1.0,0.0,0.0,0.0,1.0,6.265769230769231,0.0454238536615309,0.6388461538461538,0.4455147501505117,18891.0,0.1270975596845058,0,3,9.698429468768303,7.8636512654486515,6.608000625296087,7.415776975415394,9.846493831016009,0.3684654866079583,1.983174173147279,1.0986122886681098,6.5821867,14.25124,2,1
525,KOCHI RIDGE-ONAGA I,WORLD WAR II (OKINAWA),World War II of 1939-1945,14594.0,5000.0,269.0,1324.0,0.0,0.0,203.0,40.0,126.0,0.0,3,7,DE,DD,2.0,3.0,3.0,G,W,0.0,0.0,0.0,0.0,0.0,0.0,2.9188,0.0184322324242839,0.2648,0.2031722054380664,19594.0,0.0813003980810452,0,-4,9.588434283288215,8.517393171418904,5.598421958998375,7.1891677384203225,9.883029710633732,0.184961573413095,1.36578548448835,1.0986122886681098,6.184274,12.988227,6,1
526,KOCHI RIDGE-ONAGA II,WORLD WAR II (OKINAWA),World War II of 1939-1945,15986.0,4500.0,182.0,814.0,0.0,0.0,226.0,40.0,123.0,0.0,4,8,EE,DD,2.0,3.0,3.0,G,D,0.0,0.0,0.0,0.0,0.0,0.0,3.5524444444444443,0.0113849618416114,0.1808888888888888,0.2235872235872235,20486.0,0.0486185687786781,0,-4,9.679531170964893,8.412054873292933,5.209486152841421,6.703188113240863,9.927545817629198,0.2017868915820579,1.5156643292380687,1.0986122886681098,6.1711483,12.873233,6,1
527,KOCHI RIDGE-ONAGA III,WORLD WAR II (OKINAWA),World War II of 1939-1945,15764.0,4050.0,398.0,2276.0,0.0,0.0,329.0,40.0,126.0,0.0,3,7,DE,DO,2.0,3.0,3.0,G,D,0.0,0.0,0.0,0.0,0.0,0.0,3.8923456790123456,0.0252473991372748,0.5619753086419753,0.1748681898066783,19814.0,0.1349550822650651,0,-4,9.66554757197916,8.30671904320269,5.988961416889864,7.7306140660637395,9.894194505624537,0.1611559624156669,1.5876718774323908,1.0986122886681098,6.2348824,13.496555,6,1
528,JAPANESE COUNTERATTACK,WORLD WAR II (OKINAWA),World War II of 1939-1945,6850.0,15350.0,3704.0,339.0,0.0,0.0,60.0,198.0,0.0,140.0,3,8,FF,DD,2.0,1.8,1.8,G,D,0.0,0.0,0.0,0.0,1.0,0.0,0.4462540716612377,0.5407299270072993,0.0220846905537459,10.926253687315636,22200.0,0.1821171171171171,1,-5,8.832149906002899,9.638935897473202,8.217438537730187,5.8289456176102075,10.007892611890918,2.4787421622603207,0.3689768148450276,1.0986122886681098,12.8241005,8.887063,1,1
529,KOCHI RIDGE IV,WORLD WAR II (OKINAWA),World War II of 1939-1945,15109.0,5140.0,114.0,1464.0,0.0,0.0,209.0,30.0,140.0,0.0,8,5,FF,DD,2.0,2.2,2.2,G,D,0.0,0.0,0.0,0.0,0.0,1.0,2.9394941634241247,0.0075451717519359,0.2848249027237354,0.0778688524590164,20249.0,0.0779297743098424,0,3,9.623112055266786,8.545002892055505,4.74493212836325,7.289610521451167,9.915910072534686,0.0749858068845626,1.3710523301500586,1.0986122886681098,6.3917494,13.539872,2,1
530,SHURI ENVELOPMENT (PHASE I),WORLD WAR II (OKINAWA),World War II of 1939-1945,16043.0,3338.0,170.0,478.0,0.0,0.0,50.0,2.0,0.0,0.0,7,4,EE,DD,2.0,3.6,3.6,G,W,3.0,1.0,0.0,0.0,0.0,0.0,4.806171360095866,0.0105965218475347,0.1431995206710605,0.3556485355648535,19381.0,0.0334348072854857,0,3,9.683090226889943,8.113426639943654,5.14166355650266,6.171700597410915,9.872100079294496,0.3042799638608187,1.758921379478967,1.0986122886681098,7.249483,12.60583,3,1
531,JAPANESE COUNTERATTACKS,WORLD WAR II (OKINAWA),World War II of 1939-1945,4000.0,15777.0,1269.0,241.0,0.0,0.0,8.0,157.0,0.0,0.0,6,7,FF,DD,2.0,3.6,3.6,R,W,2.0,0.0,0.0,0.0,0.0,0.0,0.253533624897002,0.31725,0.0152754009000443,5.265560165975104,19777.0,0.0763513171866309,1,-1,8.294299608857235,9.666371843655035,7.146772179452637,5.488937726156687,9.892325487829936,1.835067996318315,0.2259664630645711,1.0986122886681098,12.450211,9.09428,1,1
532,SHURI ENVELOPMENT (PHASE II),WORLD WAR II (OKINAWA),World War II of 1939-1945,15840.0,3000.0,124.0,434.0,0.0,0.0,171.0,24.0,0.0,0.0,6,7,FF,DD,2.0,4.0,4.0,G,W,0.0,1.0,0.0,0.0,0.0,0.0,5.28,0.0078282828282828,0.1446666666666666,0.2857142857142857,18840.0,0.0296178343949044,0,-1,9.670356794688852,8.006700845440367,4.8283137373023015,6.075346031088684,9.843790625278,0.251314428280906,1.8373699804801071,1.0986122886681098,6.3190684,13.074395,6,1
533,SHURI ENVELOPMENT (PHASE III),WORLD WAR II (OKINAWA),World War II of 1939-1945,15205.0,2600.0,182.0,2564.0,0.0,0.0,150.0,3.0,79.0,0.0,6,5,FF,DD,2.0,4.0,4.0,G,W,0.0,1.0,0.0,0.0,0.0,1.0,5.848076923076923,0.0119697467938178,0.9861538461538462,0.0709828393135725,17805.0,0.1542263409154732,0,1,9.62944536578838,7.8636512654486515,5.209486152841421,7.84971375760487,9.787290758133617,0.0685767682873557,1.9239678717023048,1.0986122886681098,6.6166506,14.310868,2,1
534,HILL 95-I,WORLD WAR II (OKINAWA),World War II of 1939-1945,16091.0,3500.0,193.0,1222.0,0.0,0.0,129.0,12.0,122.0,0.0,7,7,FF,DD,2.0,2.5,2.5,G,D,0.0,1.0,0.0,0.0,0.0,0.0,4.597428571428572,0.0119942825181778,0.3491428571428571,0.1579378068739771,19591.0,0.0722270430299627,0,0,9.686077533069678,8.160803920954665,5.267858159063328,7.109062135687172,9.882876598632004,0.1466406703457974,1.7223073086105272,1.0986122886681098,6.2819877,13.44911,2,1
535,HILL 95-II,WORLD WAR II (OKINAWA),World War II of 1939-1945,16002.0,2500.0,248.0,1470.0,0.0,0.0,180.0,12.0,122.0,0.0,8,5,FF,DD,2.0,2.0,2.0,G,D,0.0,1.0,0.0,0.0,1.0,1.0,6.4008,0.0154980627421572,0.588,0.1687074829931972,18502.0,0.0928548265052426,0,3,9.680531483645993,7.824445930877619,5.517452896464707,7.293697720601438,9.825688160081716,0.1558984227714187,2.001588102474972,1.0986122886681098,6.8287244,14.61891,2,1
536,YAEJU-DAKE,WORLD WAR II (OKINAWA),World War II of 1939-1945,5237.0,2500.0,48.0,2401.0,0.0,0.0,53.0,6.0,40.0,0.0,8,5,FF,DD,2.0,1.5,1.5,G,D,0.0,1.0,0.0,0.0,1.0,1.0,2.0948,0.009165552797403,0.9604,0.0199916701374427,7737.0,0.3165309551505751,0,3,8.563695025067657,7.824445930877619,3.8918202981106265,7.784057002639929,8.953898535260459,0.0197944607309145,1.1297232836931623,1.0986122886681098,6.950429,14.614219,4,1
537,HILLS 153 AND 115,WORLD WAR II (OKINAWA),World War II of 1939-1945,15808.0,2000.0,317.0,1971.0,0.0,0.0,141.0,6.0,109.0,0.0,8,5,FF,DD,2.0,3.0,3.0,G,D,0.0,1.0,0.0,0.0,1.0,1.0,7.904,0.0200531376518218,0.9855,0.1608320649416539,17808.0,0.1284815813117699,0,3,9.668334677096189,7.601402334583733,5.762051382780177,7.586803535162581,9.787459226476006,0.1491370453469683,2.186500613973244,1.0986122886681098,6.8051367,14.585989,2,1
538,ADVANCE FROM THE BEACH,WORLD WAR II (OKINAWA),World War II of 1939-1945,19082.0,2000.0,282.0,1588.0,0.0,0.0,95.0,0.0,138.0,0.0,6,4,FF,DD,2.0,5.0,5.0,R,D,0.0,0.0,0.0,0.0,1.0,1.0,9.541,0.0147783251231527,0.794,0.1775818639798488,21082.0,0.0887012617398728,0,2,9.856553165346917,7.601402334583733,5.645446897643238,7.370860166536716,9.956222307519994,0.1634630680415512,2.355272415273052,1.0986122886681098,6.799041,14.558485,2,1
539,ADVANCE TO SHURI LINE OUTPOSTS,WORLD WAR II (OKINAWA),World War II of 1939-1945,18388.0,2900.0,555.0,2470.0,0.0,0.0,174.0,32.0,74.0,0.0,6,5,FF,DD,2.0,4.0,4.0,R,D,0.0,0.0,0.0,0.0,0.0,1.0,6.3406896551724135,0.0301827278659995,0.8517241379310345,0.2246963562753036,21288.0,0.1420988350244269,0,1,9.819507938740854,7.972810784121404,6.320768294250582,7.81237820598861,9.96594578637574,0.2026929408429189,1.9934327966829597,1.0986122886681098,6.4424467,13.992046,2,1
540,KAKAZU AND TOMBSTONE RIDGES,WORLD WAR II (OKINAWA),World War II of 1939-1945,21247.0,3000.0,1079.0,2468.0,0.0,0.0,246.0,32.0,0.0,0.0,4,7,FF,DO,2.0,3.8,3.8,R,W,0.0,0.0,0.0,0.0,0.0,0.0,7.082333333333334,0.0507836400433002,0.8226666666666667,0.4371961102106969,24247.0,0.1462861384913597,0,-3,9.96401805227616,8.006700845440367,6.984716320118266,7.81156848934518,10.09608941873764,0.3626940697483434,2.0896806097222975,1.0986122886681098,6.300227,13.695585,6,1
541,NISHIBARU RIDGE-TANABARU ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,17163.0,3000.0,879.0,2860.0,0.0,0.0,228.0,34.0,100.0,0.0,6,4,FF,DD,2.0,2.3,2.3,R,D,0.0,0.0,1.0,1.0,1.0,1.0,5.721,0.0512148225834644,0.9533333333333334,0.3073426573426573,20163.0,0.1854386748003769,0,2,9.750569446111417,8.006700845440367,6.779921907472252,7.95892649305011,9.911654115202522,0.2679965711632154,1.9052369529878288,1.0986122886681098,6.9366517,14.7056675,2,0
542,MAEDA ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,18095.0,3900.0,479.0,3810.0,0.0,0.0,200.0,36.0,97.0,0.0,5,4,FF,DO,2.0,2.1,2.1,R,W,0.0,0.0,0.0,1.0,1.0,1.0,4.63974358974359,0.026471400939486,0.9769230769230768,0.1257217847769028,21995.0,0.1949988633780404,0,1,9.803446198355902,8.268988209506656,6.173786103901937,8.24564690087386,9.998615897627705,0.1184244163961338,1.7298386016650824,1.0986122886681098,6.957858,14.675655,2,0
543,ATTACK ON SHURI LINE'S EASTERN FLANK I,WORLD WAR II (OKINAWA),World War II of 1939-1945,19714.0,5284.0,502.0,4038.0,0.0,0.0,157.0,34.0,121.0,0.0,5,5,FF,DO,2.0,2.3,2.3,R,D,0.0,0.0,0.0,1.0,1.0,1.0,3.730885692657078,0.0254641371614081,0.7641937925813778,0.1243189697870232,24998.0,0.1816145291623329,0,0,9.889135046311727,8.572627898304338,6.220590170099739,8.303752415563412,10.126591103050316,0.1171774921626108,1.5541124350079512,1.0986122886681098,6.9687657,14.738246,2,0
544,ATTACK ON SHURI LINE'S EASTERN FLANK II,WORLD WAR II (OKINAWA),World War II of 1939-1945,20973.0,4757.0,590.0,4328.0,0.0,0.0,210.0,34.0,129.0,0.0,5,5,FF,DD,2.0,2.5,2.5,R,D,0.0,0.0,0.0,1.0,1.0,1.0,4.408871137271389,0.0281314070471558,0.9098171116249736,0.1363216266173752,25730.0,0.1911387485425573,0,0,9.951038854394351,8.467582690862903,6.3818160174060985,8.37309184744198,10.155451769658532,0.1277964022498204,1.6880404088435084,1.0986122886681098,6.9655266,14.752169,2,0
545,ATTACK ON SHURI LINE'S EASTERN FLANK III,WORLD WAR II (OKINAWA),World War II of 1939-1945,19658.0,4227.0,313.0,3022.0,0.0,0.0,183.0,34.0,140.0,0.0,7,5,EE,DD,2.0,2.9,2.9,R,W,0.0,1.0,0.0,1.0,1.0,1.0,4.650579607286492,0.0159222708312137,0.7149278448071918,0.1035737921906022,23885.0,0.1396273812015909,0,2,9.886290527707606,8.349484346990128,5.749392985908253,8.014004994779459,10.081047792228372,0.0985538155170392,1.7317581252572722,1.0986122886681098,7.050432,14.840971,2,0
546,ADVANCE TO YUZA-DAKE/YAEJU-DAKE ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,18777.0,4000.0,112.0,798.0,0.0,0.0,177.0,21.0,113.0,0.0,5,3,FF,DD,2.0,3.0,3.0,R,D,0.0,1.0,0.0,1.0,1.0,1.0,4.69425,0.0059647441018267,0.1995,0.1403508771929824,22777.0,0.039952583746762,0,2,9.840441250818492,8.294299608857235,4.727387818712341,6.683360945766275,10.033550436834297,0.1313360020610869,1.7394568937578352,1.0986122886681098,7.007229,14.784669,2,0
547,ATTACK ON YUZA-DAKE/YAEJU-DAKE ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,18660.0,4250.0,88.0,1006.0,0.0,0.0,172.0,11.0,117.0,0.0,5,5,FF,DD,2.0,3.0,3.0,R,D,0.0,1.0,1.0,1.0,1.0,1.0,4.390588235294118,0.0047159699892818,0.2367058823529411,0.0874751491053678,22910.0,0.0477520733304233,0,0,9.834191063533472,8.35490952835879,4.48863636973214,6.914730892718563,10.039372423556491,0.083858632322242,1.6846545135290787,1.0986122886681098,7.083979,15.102758,2,-1
548,CAPTURE OF YUZA-DAKE/YAEJU-DAKE ESCARPMENT,WORLD WAR II (OKINAWA),World War II of 1939-1945,19047.0,3250.0,576.0,3200.0,0.0,0.0,206.0,5.0,115.0,0.0,7,2,FF,DD,2.0,3.0,3.0,G,D,0.0,1.0,1.0,1.0,1.0,1.0,5.860615384615385,0.030240982831942,0.9846153846153848,0.18,22297.0,0.1693501367897026,0,5,9.854717388166698,8.086717920303906,6.3578422665081,8.071218539969863,10.012252267327517,0.1655144384775733,1.9257971439265875,1.0986122886681098,7.0041027,14.74637,2,0
549,JENIN,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10900.0,6160.0,225.0,200.0,0.0,0.0,36.0,20.0,100.0,40.0,7,4,FF,DO,1.5,2.0,2.0,G,D,2.0,0.0,0.0,0.0,0.0,1.0,1.7694805194805194,0.0206422018348623,0.0324675324675324,1.125,17060.0,0.0249120750293083,0,3,9.29660980712836,8.725994381014571,5.420534999272286,5.303304908059076,9.74455043597491,0.7537718023763802,1.0186597645181046,0.9162907318741552,7.201305,12.531978,3,1
550,JERUSALEM,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,27682.0,13600.0,1750.0,1500.0,0.0,0.0,72.0,36.0,91.0,40.0,8,3,DE,DO,2.625,11.0,11.0,G,D,2.0,0.0,0.0,0.0,1.0,1.0,2.0354411764705884,0.0632179755797991,0.1102941176470588,1.1666666666666667,41282.0,0.0787268058718085,0,5,10.228573785361643,9.517898598432753,7.467942332285852,7.313886831633462,10.628206071933391,0.7731898882334818,1.1103567768700595,1.2878542883066382,8.393367,13.076501,3,1
551,KABATIYA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,12800.0,9900.0,375.0,350.0,0.0,0.0,48.0,24.0,140.0,120.0,6,4,FF,DD,1.95833333333333,1.0,4.5,G,D,1.0,0.0,0.0,0.0,0.0,0.0,1.292929292929293,0.029296875,0.0353535353535353,1.0714285714285714,22700.0,0.0319383259911894,0,2,9.45727857185611,9.200391041122517,5.929589143389895,5.860786223465865,10.030164255362632,0.7282385003712154,0.8298301673468128,1.0846260466933686,6.6424923,11.948019,3,1
552,TILFIT-ZABABIDA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5350.0,5450.0,250.0,250.0,0.0,0.0,24.0,24.0,90.0,60.0,6,4,FF,DD,1.61458333333333,1.0,4.5,G,D,1.0,0.0,0.0,0.0,1.0,1.0,0.981651376146789,0.0467289719626168,0.0458715596330275,1.0,10800.0,0.0462962962962962,0,2,8.585038738311304,8.603554357064281,5.5254529391317835,5.5254529391317835,9.287394001418471,0.6931471805599453,0.6839305254550213,0.9611047476639464,7.698324,12.373197,3,1
553,NABLUS,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10700.0,8640.0,375.0,350.0,0.0,0.0,48.0,24.0,180.0,84.0,7,4,FF,DD,1.0,3.0,1.0,G,D,1.0,1.0,1.0,0.0,1.0,1.0,1.2384259259259258,0.0350467289719626,0.0405092592592592,1.0714285714285714,19340.0,0.0374870734229576,0,3,9.278092474027002,9.0642735958414,5.929589143389895,5.860786223465865,9.86998247397873,0.7282385003712154,0.8057729072091839,0.6931471805599453,7.7015,15.570764,2,1
554,RAFAH,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,19520.0,19500.0,700.0,2700.0,0.0,0.0,84.0,68.0,240.0,197.0,8,4,DE,DO,1.51041666666667,24.0,24.0,F,D,2.0,0.0,0.0,0.0,1.0,0.0,1.001025641025641,0.0358606557377049,0.1384615384615384,0.2592592592592592,39020.0,0.0871348026652998,0,4,9.879246088163091,9.87822102528824,6.55250788703459,7.901377353792616,10.57185524173185,0.2305236586118323,0.693659869625264,0.92044874202282,9.753202,11.96121,3,1
555,BIR LAHFAN,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10450.0,10050.0,90.0,1350.0,0.0,0.0,48.0,48.0,180.0,180.0,8,4,FF,DO,1.0,10.0,10.0,F,D,1.0,0.0,1.0,0.0,1.0,0.0,1.0398009950248757,0.0086124401913875,0.1343283582089552,0.0666666666666666,20500.0,0.0702439024390244,0,4,9.254452946594505,9.21542741102474,4.51085950651685,7.208600337960199,9.928228944424577,0.0645385211375711,0.7128522516392778,0.6931471805599453,8.328981,14.414105,3,1
556,ABU AGEILA-UM KATEF,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,19280.0,18450.0,300.0,900.0,0.0,0.0,72.0,126.0,120.0,114.0,9,3,EE,DO,1.0,8.0,8.0,F,D,2.0,0.0,0.0,0.0,1.0,0.0,1.0449864498644987,0.0155601659751037,0.048780487804878,0.3333333333333333,37730.0,0.0318049297641134,0,6,9.866875434039397,9.822873848541882,5.707110264748875,6.803505257608338,10.538237316715266,0.2876820724517809,0.7153911634896829,0.6931471805599453,9.609305,11.944351,3,1
557,EL ARISH,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,6912.0,12750.0,135.0,225.0,0.0,0.0,48.0,36.0,90.0,78.0,9,2,FF,DD,1.0,7.0,7.0,F,D,0.0,1.0,1.0,0.0,1.0,0.0,0.5421176470588235,0.01953125,0.0176470588235294,0.6,19662.0,0.0183094293561184,1,7,8.841158975945264,9.453364978883542,4.912654885736052,5.420534999272286,9.886493976159556,0.4700036292457355,0.4331565673402973,0.6931471805599453,11.136334,8.964673,3,1
558,JEBEL LIBNI,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10800.0,3000.0,70.0,450.0,0.0,0.0,48.0,48.0,184.0,60.0,7,7,FF,DD,1.0,10.0,10.0,F,D,0.0,1.0,1.0,0.0,1.0,0.0,3.6,0.0064814814814814,0.15,0.1555555555555555,13800.0,0.0376811594202898,0,0,9.287394001418471,8.006700845440367,4.2626798770413155,6.111467339502679,9.53249633228804,0.1445812288111076,1.5260563034950494,0.6931471805599453,7.6068726,15.229796,2,1
559,GAZA STRIP,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,12150.0,17450.0,55.0,626.0,0.0,0.0,72.0,114.0,100.0,134.0,8,4,FF,DD,2.86458333333333,9.0,9.0,F,D,1.0,0.0,0.0,0.0,1.0,0.0,0.6962750716332379,0.0045267489711934,0.0358739255014326,0.0878594249201278,29600.0,0.0230067567567567,1,4,9.405166749908611,9.767152232578873,4.02535169073515,6.440946540632921,10.295563423525277,0.0842119350494138,0.5284347126815786,1.351853871139598,11.767417,9.586832,3,1
560,BIR HASSNA-BIR THAMADA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,8700.0,3000.0,60.0,550.0,0.0,0.0,48.0,24.0,146.0,40.0,7,3,FF,DD,1.48958333333333,7.0,7.0,F,D,0.0,1.0,1.0,0.0,1.0,2.0,2.9,0.0068965517241379,0.1833333333333333,0.109090909090909,11700.0,0.0521367521367521,0,4,9.071193240566023,8.006700845440367,4.110873864173311,6.311734809152915,9.367429587218956,0.1035406789408403,1.3609765531356006,0.912115360463673,7.1891055,15.586088,2,1
561,MITLA PASS,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,22000.0,7250.0,550.0,90.0,0.0,0.0,114.0,48.0,224.0,90.0,3,8,FF,DO,1.0,1.0,1.0,F,D,0.0,0.0,0.0,0.0,1.0,0.0,3.0344827586206895,0.025,0.0124137931034482,6.111111111111111,29250.0,0.0218803418803418,0,-5,9.99884318585288,8.888894669371593,6.311734809152915,4.51085950651685,10.283669040109793,1.9616585060234524,1.3948781048112822,0.6931471805599453,7.0940185,11.096756,6,1
562,BIR HAMMA-BIR GIFGAFA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,10200.0,13500.0,75.0,550.0,0.0,0.0,72.0,48.0,220.0,172.0,7,4,EE,DD,1.0,10.0,10.0,F,D,0.0,1.0,1.0,0.0,1.0,0.0,0.7555555555555555,0.0073529411764705,0.0407407407407407,0.1363636363636363,23700.0,0.0263713080168776,1,3,9.23024103368252,9.510519035757246,4.330733340286331,6.311734809152915,10.073272520325904,0.1278333715098848,0.5627853626967018,0.6931471805599453,11.141708,8.976145,3,1
563,NAKHL,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,18780.0,18450.0,60.0,625.0,0.0,0.0,72.0,72.0,120.0,114.0,9,4,DE,DD,1.0,12.0,12.0,F,D,2.0,1.0,1.0,0.0,1.0,0.0,1.0178861788617886,0.0031948881789137,0.0338753387533875,0.096,37230.0,0.018399140478109,0,5,9.840600999480936,9.822873848541882,4.110873864173311,6.439350371100098,10.52489702656513,0.0916671885258238,0.7020505173980893,0.6931471805599453,8.26307,14.299448,3,1
564,BIR GIFGAFA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,3500.0,3600.0,450.0,60.0,0.0,0.0,0.0,0.0,60.0,70.0,3,8,FF,DO,1.0,5.0,5.0,F,D,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.1285714285714285,0.0166666666666666,7.5,7100.0,0.0718309859154929,0,-5,8.160803920954665,8.188966863648876,6.111467339502679,4.110873864173311,8.867990898182093,2.1400661634962708,0.6791609385852054,0.6931471805599453,6.615459,10.43948,6,1
565,TEL FAHAR-BANIAS,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5375.0,8160.0,300.0,850.0,0.0,0.0,24.0,70.0,10.0,75.0,8,2,FF,DD,1.0,6.5,6.5,G,D,0.0,1.0,0.0,0.0,1.0,0.0,0.6587009803921569,0.055813953488372,0.1041666666666666,0.3529411764705882,13535.0,0.0849649057997783,1,6,8.589699882202986,9.007121989469242,5.707110264748875,6.7464121285733745,9.513108081846005,0.3022808718729336,0.5060347540902489,0.6931471805599453,11.277405,9.207559,3,1
566,RAWIYEH,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5350.0,4350.0,150.0,300.0,0.0,0.0,24.0,76.0,90.0,50.0,8,2,FF,DD,1.0,5.0,5.0,G,D,1.0,1.0,0.0,0.0,1.0,1.0,1.2298850574712643,0.02803738317757,0.0689655172413793,0.5,9700.0,0.0463917525773195,0,6,8.585038738311304,8.37816098272068,5.017279836814924,5.707110264748875,9.179984251961285,0.4054651081081644,0.8019500404087444,0.6931471805599453,6.5509176,15.236601,2,1
567,ZAOURA-KALA,"ARAB-ISRAELI WAR, 1967 (SIX-DAY WAR)",Six Day War of 1967,5850.0,8560.0,230.0,500.0,0.0,0.0,24.0,82.0,90.0,75.0,7,2,FF,DD,1.0,1.0,1.0,G,D,0.0,1.0,0.0,0.0,1.0,0.0,0.6834112149532711,0.0393162393162393,0.058411214953271,0.46,14410.0,0.0506592643997224,1,5,8.674367865788236,9.054972284742483,5.442417710521793,6.2166061010848646,9.575747082838362,0.3784364357202451,0.52082221985778,0.6931471805599453,11.303476,9.171087,3,1
568,KERAMA,"ARAB-ISRAELI WAR, 1968",War of Attrition of 1967-1970,11940.0,16168.0,201.0,497.0,0.0,0.0,67.0,91.0,128.0,60.0,6,6,FF,DO,1.0,5.0,5.0,F,D,0.0,0.0,0.0,0.0,1.0,1.0,0.7384957941613063,0.0168341708542713,0.0307397328055418,0.4044265593561368,28108.0,0.0248327878184146,1,0,9.387733135533384,9.690851107739814,5.308267697401205,6.210600077024653,10.243845088739151,0.3396290766657437,0.5530202532286314,0.6931471805599453,11.489732,9.192564,3,1
569,"SUEZ CANAL ASSAULT, NORTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,29490.0,4455.0,400.0,275.0,0.0,0.0,1223.0,40.0,67.0,67.0,8,4,RC,DO,1.0,110.0,110.0,R,D,3.0,0.0,0.0,0.0,0.0,0.0,6.619528619528619,0.0135639199728721,0.0617283950617283,1.4545454545454546,33945.0,0.0198851082633672,0,4,10.29184041103433,8.40200678160712,5.993961427306569,5.62040086571715,10.432526305721476,0.8979415932059586,2.030714506830838,0.6931471805599453,7.3431525,12.557508,6,1
570,"SUEZ CANAL ASSAULT, SOUTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,22850.0,3020.0,350.0,225.0,0.0,0.0,971.0,28.0,71.0,52.0,8,4,RC,DO,1.0,38.0,38.0,R,D,3.0,0.0,0.0,0.0,0.0,0.0,7.566225165562914,0.0153172866520787,0.0745033112582781,1.5555555555555556,25870.0,0.0222265172013915,0,4,10.036750159040896,8.013343181386672,5.860786223465865,5.420534999272286,10.16087792924552,0.9382696385929304,2.1478271648111593,0.6931471805599453,7.26833,12.592821,6,1
571,SECOND ARMY BUILDUP,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,63910.0,14000.0,800.0,450.0,0.0,0.0,639.0,40.0,464.0,192.0,8,6,FF,DO,1.0,110.0,110.0,R,D,1.0,2.0,1.0,0.0,0.0,0.0,4.565,0.0125176028790486,0.0321428571428571,1.7777777777777777,77910.0,0.0160441535104607,0,2,11.065246769525514,9.546884034617923,6.68586094706836,6.111467339502679,11.26332242856534,1.0216512475319812,1.7164969847275082,0.6931471805599453,8.190176,15.710744,2,1
